#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.69 -0.11  2.39765 -3.717 3.810  8.191 11.10  0.038 0.00 25.162 25.236 25.555 25.082 24.754 24.445 24.144 23.910 23.854  0.705 
 1   9.69 -0.11  0.37805 -1.662 3.580  4.943 11.70  0.038 0.00 20.624 24.345 23.207 21.861 20.916 19.962 18.944 18.348 18.167  0.378 
 1   9.69 -0.09  0.12035 -2.830 3.478  5.206 10.00  0.037 0.00 21.846 28.223 26.287 24.495 23.137 21.442 19.938 19.392 19.115  0.120 
 1   9.69 -0.07  0.67352 -0.887 3.648  4.691  9.90  0.036 0.00 16.888 19.594 18.641 17.511 16.796 16.230 15.425 14.762 14.673  0.674 
 1   9.69 -0.07  0.16043 -2.497 3.510  5.128 11.80  0.038 0.00 22.813 28.117 26.536 24.903 23.728 22.296 20.985 20.435 20.174  0.160 
 1   9.69 -0.05  0.83904 -0.416 3.712  4.572  9.70  0.036 0.97 14.838 16.519 15.997 15.097 14.581 14.156 13.560 13.077 13.020  0.839 
 1   9.69 -0.05  0.21463 -2.165 3.546  5.066 11.10  0.038 0.85 20.735 25.348 23.949 22.428 21.370 20.145 18.974 18.408 18.165  0.215 
 1   9.69 -0.05  0.13043 -2.746 3.484  5.183 11.20  0.038 0.00 22.835 28.921 27.109 25.367 24.052 22.410 20.941 20.399 20.122  0.130 
 1   9.69 -0.03  0.21709 -2.159 3.546  5.063 12.00  0.038 0.00 22.167 26.648 25.283 23.786 22.749 21.564 20.422 19.851 19.612  0.217 
 1   9.69 -0.01  0.36382 -1.720 3.572  4.953 11.40  0.038 0.88 19.852 23.794 22.607 21.232 20.258 19.205 18.140 17.554 17.356  0.364 
 1   9.69 -0.01  1.23485  0.562 3.716  3.779 13.00  0.038 0.00 16.365 17.922 17.461 16.582 16.096 15.687 15.117 14.664 14.611  1.235 
 1   9.69  0.01  0.27872 -1.944 3.556  4.999 10.20  0.037 0.92 19.160 23.433 22.138 20.689 19.680 18.541 17.429 16.850 16.624  0.279 
 1   9.69  0.01  0.13197 -2.739 3.483  5.176 11.90  0.038 0.91 22.882 29.073 27.262 25.516 24.174 22.484 20.971 20.433 20.152  0.132 
 1   9.69  0.03  0.20984 -2.192 3.541  5.062  9.90  0.036 0.95 19.459 24.053 22.676 21.168 20.109 18.870 17.695 17.130 16.888  0.210 
 1   9.69  0.05  0.09723 -3.126 3.440  5.257  8.70  0.032 0.00 21.284 29.113 26.716 24.766 23.130 21.106 19.269 18.732 18.438  0.097 
 1   9.69  0.05  0.21733 -2.166 3.542  5.054 11.20  0.038 0.00 21.385 25.932 24.566 23.066 22.015 20.792 19.627 19.060 18.819  0.217 
 1   9.69  0.07  0.18244 -2.359 3.522  5.093 11.90  0.038 0.00 22.567 27.513 26.060 24.499 23.378 22.017 20.760 20.210 19.958  0.182 
 1   9.69  0.11  0.45123 -1.505 3.583  4.876 10.70  0.037 0.78 18.752 22.558 21.425 20.102 19.144 18.109 17.048 16.442 16.261  0.451 
 1   9.69  0.11  0.23404 -2.111 3.542  5.033 13.90  0.038 0.89 23.309 27.887 26.518 25.014 23.957 22.720 21.546 20.980 20.738  0.234 
 1   9.69  0.15  0.60910 -1.109 3.618  4.749 12.00  0.038 0.87 19.017 22.326 21.236 19.995 19.149 18.371 17.427 16.738 16.618  0.609 
 1   9.71 -0.59  0.38306 -1.535 3.613  4.956 11.20  0.038 0.00 19.808 22.829 21.878 20.632 19.809 19.133 18.264 17.638 17.492  0.383 
 1   9.71 -0.59  0.11695 -2.804 3.497  5.245 11.80  0.038 0.94 22.897 29.298 27.059 25.155 23.877 22.390 21.065 20.476 20.231  0.117 
 1   9.71 -0.57  0.20161 -2.107 3.579  5.111 10.50  0.037 0.00 20.538 24.266 23.073 21.650 20.705 19.869 18.894 18.315 18.119  0.202 
 1   9.71 -0.57  0.17613 -2.302 3.552  5.140 10.90  0.038 0.70 21.092 25.868 24.271 22.637 21.582 20.493 19.369 18.783 18.543  0.176 
 1   9.71 -0.55  0.33867 -1.658 3.604  4.989 11.20  0.038 0.00 20.115 23.261 22.279 20.998 20.144 19.434 18.543 17.931 17.774  0.339 
 1   9.71 -0.51  0.09959 -3.038 3.468  5.293  8.80  0.033 0.00 21.165 28.713 26.058 24.027 22.527 20.747 19.254 18.671 18.429  0.100 
 1   9.71 -0.51  0.25411 -1.918 3.586  5.052 11.30  0.038 0.00 20.865 24.409 23.287 21.911 20.994 20.191 19.240 18.652 18.468  0.254 
 1   9.71 -0.47  0.20874 -2.106 3.572  5.098 11.90  0.038 0.00 21.935 25.838 24.584 23.131 22.166 21.274 20.270 19.695 19.489  0.209 
 1   9.71 -0.47  0.26938 -1.884 3.586  5.040 12.30  0.038 0.00 21.779 25.341 24.215 22.840 21.920 21.106 20.150 19.560 19.377  0.269 
 1   9.71 -0.45  0.28665 -1.837 3.587  5.026 12.70  0.038 0.89 21.426 25.015 23.881 22.503 21.579 20.754 19.792 19.203 19.018  0.287 
 1   9.71 -0.43  0.24041 -1.994 3.576  5.063 11.20  0.038 0.00 20.955 24.740 23.539 22.119 21.167 20.288 19.295 18.717 18.519  0.240 
 1   9.71 -0.41  0.38240 -1.593 3.598  4.951 11.70  0.038 0.00 20.451 23.738 22.708 21.405 20.528 19.775 18.855 18.239 18.080  0.382 
 1   9.71 -0.39  0.11971 -2.804 3.490  5.228  8.40  0.031 0.00 20.181 26.502 24.403 22.551 21.253 19.699 18.325 17.748 17.490  0.120 
 1   9.71 -0.39  0.15035 -2.530 3.516  5.153 11.60  0.038 0.00 22.694 28.101 26.340 24.620 23.469 22.147 20.906 20.330 20.074  0.150 
 1   9.71 -0.39  0.57866 -1.066 3.639  4.769 12.20  0.038 0.77 19.247 22.082 21.154 19.980 19.215 18.587 17.742 17.088 16.970  0.579 
 1   9.71 -0.35  1.30139 -3.084 3.948  8.055 10.70  0.037 0.00 23.180 23.003 23.489 23.238 23.102 22.968 22.923 22.810 22.835  0.622 
 1   9.71 -0.35  0.23029 -2.054 3.568  5.070 11.70  0.038 0.00 21.605 25.622 24.340 22.884 21.909 20.954 19.923 19.344 19.134  0.230 
 1   9.71 -0.35  0.40538 -1.541 3.597  4.922 12.40  0.038 0.00 21.024 24.348 23.304 22.001 21.120 20.351 19.421 18.799 18.642  0.405 
 1   9.71 -0.35  0.14635 -2.570 3.511  5.162 12.80  0.038 0.00 23.995 29.531 27.744 26.013 24.837 23.463 22.191 21.618 21.360  0.146 
 1   9.71 -0.33  1.26117 -2.527 4.082  8.029 10.50  0.037 0.00 21.589 21.744 22.215 22.033 22.051 22.063 22.216 22.184 22.245  0.615 
 1   9.71 -0.33  0.12300 -2.781 3.490  5.217 10.60  0.037 0.96 21.624 27.946 25.883 24.044 22.737 21.157 19.761 19.190 18.928  0.123 
 1   9.71 -0.31  0.13507 -2.676 3.500  5.188  8.80  0.033 0.00 20.259 26.107 24.230 22.459 21.230 19.755 18.423 17.854 17.592  0.135 
 1   9.71 -0.31  1.77746 -3.778 3.785  8.117  9.40  0.035 0.91 22.894 23.401 23.500 22.928 22.571 22.250 21.878 21.583 21.540  0.655 
 1   9.71 -0.31  0.09703 -3.112 3.452  5.290 10.40  0.037 0.00 22.950 30.921 28.238 26.203 24.579 22.637 20.983 20.420 20.165  0.097 
 1   9.71 -0.31  1.20992  2.001 3.649  2.062 10.70  0.037 0.00 10.467 13.194 12.201 11.010 10.373  9.827  9.011  8.348  8.263  1.210 
 1   9.71 -0.31  0.18753 -2.268 3.547  5.111 12.50  0.038 0.00 22.939 27.518 26.031 24.464 23.429 22.328 21.220 20.642 20.401  0.188 
 1   9.71 -0.31  0.47681 -1.368 3.609  4.866 12.90  0.038 0.00 21.089 24.259 23.242 21.981 21.139 20.423 19.522 18.872 18.734  0.477 
 1   9.71 -0.29  1.50963 -2.894 3.994  8.048 10.60  0.037 0.87 22.419 22.319 22.771 22.508 22.386 22.257 22.208 22.081 22.093  0.621 
 1   9.71 -0.29  0.15874 -2.481 3.519  5.141 11.00  0.038 0.00 21.972 27.205 25.543 23.871 22.736 21.420 20.183 19.614 19.360  0.159 
 1   9.71 -0.29  0.27162 -1.924 3.573  5.032 12.10  0.038 0.00 21.679 25.550 24.335 22.922 21.960 21.019 20.000 19.419 19.220  0.272 
 1   9.71 -0.27  0.91879 -0.103 3.761  4.493 11.20  0.038 0.00 16.226 17.090 17.004 16.343 15.955 15.614 15.175 14.823 14.785  0.919 
 1   9.71 -0.27  0.23980 -2.031 3.565  5.055 12.20  0.038 0.00 22.048 26.121 24.832 23.379 22.396 21.403 20.356 19.776 19.563  0.240 
 1   9.71 -0.25  0.17827 -2.344 3.535  5.119  9.80  0.036 0.95 19.756 24.647 23.101 21.492 20.406 19.176 17.993 17.424 17.175  0.178 
 1   9.71 -0.25  0.22842 -2.078 3.561  5.066 10.60  0.037 0.00 20.565 24.737 23.414 21.942 20.950 19.927 18.866 18.286 18.067  0.228 
 1   9.71 -0.25  0.21928 -2.113 3.559  5.074 10.90  0.038 0.77 20.515 24.949 23.554 22.034 21.008 19.903 18.788 18.213 17.980  0.219 
 1   9.71 -0.25  0.19619 -2.214 3.551  5.096 11.30  0.038 0.00 21.605 26.052 24.624 23.091 22.072 20.986 19.891 19.313 19.076  0.196 
 1   9.71 -0.23  0.57599 -1.115 3.629  4.774 10.60  0.037 0.00 18.158 21.106 20.113 18.916 18.138 17.505 16.648 15.968 15.857  0.576 
 1   9.71 -0.23  0.15599 -2.508 3.514  5.141 10.90  0.038 0.88 21.371 26.888 25.168 23.467 22.278 20.855 19.548 18.985 18.725  0.156 
 1   9.71 -0.23  0.33893 -1.750 3.581  4.986 11.00  0.038 0.00 20.144 23.834 22.688 21.323 20.385 19.478 18.481 17.888 17.704  0.339 
 1   9.71 -0.23  0.21192 -2.144 3.556  5.079 11.70  0.038 0.00 21.831 26.134 24.765 23.268 22.262 21.203 20.123 19.544 19.316  0.212 
 1   9.71 -0.23  0.71852 -0.699 3.678  4.650 12.40  0.038 0.00 18.917 21.035 20.329 19.332 18.731 18.243 17.545 16.969 16.896  0.719 
 1   9.71 -0.23  0.37382 -1.652 3.586  4.953 12.60  0.038 0.00 21.501 25.089 23.972 22.630 21.708 20.834 19.853 19.249 19.075  0.374 
 1   9.71 -0.21  0.49566 -1.339 3.608  4.849  9.40  0.035 0.00 17.518 20.735 19.697 18.435 17.587 16.854 15.941 15.283 15.149  0.496 
 1   9.71 -0.21  0.15850 -2.493 3.515  5.137 10.40  0.037 0.00 21.402 26.687 25.044 23.382 22.229 20.864 19.597 19.035 18.778  0.159 
 1   9.71 -0.21  0.25530 -1.987 3.565  5.037 11.50  0.038 0.00 21.237 25.303 24.029 22.588 21.605 20.593 19.539 18.958 18.747  0.255 
 1   9.71 -0.21  0.13784 -2.662 3.497  5.175 11.60  0.038 0.00 23.025 28.847 27.033 25.290 24.048 22.539 21.178 20.618 20.353  0.138 
 1   9.71 -0.19  0.58022 -1.114 3.627  4.771  9.20  0.034 0.86 16.239 19.304 18.285 17.062 16.256 15.581 14.699 14.025 13.905  0.580 
 1   9.71 -0.19  0.27318 -1.936 3.567  5.025  9.40  0.035 0.78 18.494 22.616 21.327 19.876 18.888 17.854 16.790 16.210 15.993  0.273 
 1   9.71 -0.19  0.49331 -1.349 3.606  4.850 10.60  0.037 0.84 18.207 21.547 20.486 19.201 18.328 17.543 16.603 15.961 15.814  0.493 
 1   9.71 -0.19  0.15421 -2.526 3.510  5.140 11.10  0.038 0.00 22.185 27.587 25.919 24.244 23.069 21.662 20.368 19.808 19.548  0.154 
 1   9.71 -0.19  0.30922 -1.832 3.573  5.000 11.50  0.038 0.79 20.311 24.262 23.036 21.624 20.653 19.660 18.618 18.036 17.832  0.309 
 1   9.71 -0.19  0.34446 -1.742 3.579  4.980 11.60  0.038 0.00 20.726 24.447 23.297 21.934 20.990 20.061 19.054 18.462 18.277  0.344 
 1   9.71 -0.19  0.39653 -1.594 3.587  4.924 11.70  0.038 0.00 20.454 24.028 22.919 21.587 20.667 19.789 18.805 18.195 18.025  0.397 
 1   9.71 -0.19  0.29658 -1.866 3.571  5.007 11.90  0.038 0.96 20.628 24.552 23.334 21.927 20.959 19.974 18.937 18.354 18.153  0.297 
 1   9.71 -0.17  0.09797 -3.099 3.450  5.273  9.90  0.036 0.00 22.419 30.164 27.672 25.695 24.093 22.140 20.437 19.887 19.615  0.098 
 1   9.71 -0.17  0.30393 -1.849 3.571  5.001 11.00  0.038 0.00 20.392 24.283 23.081 21.685 20.720 19.737 18.701 18.117 17.919  0.304 
 1   9.71 -0.17  0.15184 -2.546 3.507  5.141 11.40  0.038 0.00 22.534 28.002 26.325 24.644 23.455 22.021 20.708 20.151 19.889  0.152 
 1   9.71 -0.17  0.31065 -1.832 3.573  4.998 11.50  0.038 0.00 20.850 24.713 23.520 22.131 21.169 20.192 19.160 18.576 18.380  0.311 
 1   9.71 -0.17  0.29173 -1.884 3.569  5.010 12.90  0.038 0.00 22.380 26.327 25.104 23.696 22.725 21.728 20.686 20.102 19.900  0.292 
 1   9.71 -0.11  0.97387 -0.014 3.763  4.439 10.90  0.038 0.00 15.706 16.596 16.475 15.809 15.423 15.088 14.657 14.314 14.278  0.974 
 1   9.71 -0.09  0.29595 -1.885 3.565  5.002 11.20  0.038 0.93 20.006 24.083 22.830 21.408 20.423 19.367 18.296 17.713 17.502  0.296 
 1   9.71 -0.09  0.14183 -2.641 3.496  5.159 11.50  0.038 0.92 22.241 28.130 26.362 24.638 23.365 21.787 20.368 19.821 19.550  0.142 
 1   9.71 -0.09  0.94937 -0.087 3.754  4.466 11.90  0.038 0.00 16.887 17.883 17.709 17.005 16.600 16.252 15.798 15.436 15.397  0.949 
 1   9.71 -0.05  0.11637 -2.870 3.473  5.211  9.50  0.035 0.90 20.850 27.572 25.550 23.724 22.295 20.503 18.908 18.367 18.084  0.116 
 1   9.71 -0.05  0.12612 -2.784 3.481  5.192 11.30  0.038 0.00 23.029 29.239 27.386 25.626 24.290 22.619 21.127 20.584 20.306  0.126 
 1   9.71 -0.01  0.17673 -2.390 3.521  5.106  9.50  0.035 0.00 20.245 25.223 23.756 22.187 21.061 19.696 18.436 17.886 17.633  0.177 
 1   9.71 -0.01  0.12730 -2.778 3.480  5.187 10.80  0.038 0.00 22.514 28.689 26.874 25.128 23.791 22.110 20.607 20.068 19.788  0.127 
 1   9.71 -0.01  0.14203 -2.648 3.492  5.153 11.30  0.038 0.00 22.690 28.458 26.775 25.087 23.821 22.240 20.814 20.275 20.001  0.142 
 1   9.71  0.03  0.31095 -1.851 3.561  4.974  9.10  0.034 0.00 18.498 22.610 21.369 19.959 18.967 17.865 16.774 16.191 15.979  0.311 
 1   9.71  0.03  0.13600 -2.706 3.486  5.165  9.80  0.036 0.83 20.809 27.000 25.196 23.453 22.109 20.417 18.894 18.357 18.076  0.136 
 1   9.71  0.05  0.19205 -2.288 3.531  5.081 10.40  0.037 0.87 20.340 25.264 23.818 22.261 21.143 19.791 18.535 17.983 17.730  0.192 
 1   9.71  0.07  0.84898 -0.424 3.706  4.561 11.90  0.038 0.00 17.730 19.500 18.921 17.997 17.470 17.042 16.441 15.956 15.900  0.849 
 1   9.71  0.09  0.21017 -2.198 3.538  5.057  9.70  0.036 0.00 19.965 24.577 23.199 21.689 20.627 19.378 18.197 17.634 17.391  0.210 
 1   9.71  0.09  0.30613 -1.875 3.558  4.976 12.40  0.038 0.00 21.857 26.057 24.791 23.364 22.362 21.234 20.128 19.545 19.326  0.306 
 1   9.71  0.11  0.26682 -1.997 3.549  5.004 11.90  0.038 0.00 21.663 26.060 24.729 23.254 22.230 21.056 19.924 19.348 19.112  0.267 
 1   9.71  0.11  0.14172 -2.665 3.487  5.147 12.30  0.038 0.00 23.732 29.649 27.931 26.226 24.929 23.304 21.841 21.305 21.027  0.142 
 1   9.71  0.13  0.16408 -2.495 3.504  5.112 12.30  0.038 0.00 23.308 28.694 27.133 25.504 24.303 22.815 21.461 20.920 20.654  0.164 
 1   9.73 -0.61  0.29908 -1.739 3.604  5.014  9.30  0.035 0.00 18.417 21.552 20.577 19.295 18.441 17.733 16.844 16.237 16.078  0.299 
 1   9.73 -0.61  0.20759 -2.072 3.584  5.107 13.40  0.038 0.00 23.349 26.956 25.808 24.411 23.484 22.677 21.720 21.135 20.946  0.208 
 1   9.73 -0.57  0.10548 -2.938 3.482  5.274 10.10  0.037 0.84 21.851 29.096 26.608 24.628 23.203 21.483 19.926 19.353 19.096  0.105 
 1   9.73 -0.53  0.43879 -1.416 3.617  4.909 10.80  0.038 0.86 18.528 21.571 20.607 19.359 18.534 17.855 16.981 16.350 16.206  0.439 
 1   9.73 -0.53  0.13582 -2.641 3.510  5.198 11.80  0.038 0.78 22.720 28.721 26.698 24.863 23.633 22.204 20.901 20.313 20.062  0.136 
 1   9.73 -0.51  0.89482 -0.061 3.774  4.492 12.30  0.038 0.00 17.222 17.871 17.916 17.333 16.976 16.650 16.243 15.914 15.881  0.895 
 1   9.73 -0.51  0.21237 -2.080 3.576  5.096 13.40  0.038 0.91 22.737 26.643 25.383 23.924 22.960 22.076 21.076 20.500 20.293  0.212 
 1   9.73 -0.47  0.40144 -1.523 3.606  4.933 10.10  0.037 0.00 18.677 21.830 20.837 19.562 18.712 18.001 17.107 16.482 16.332  0.401 
 1   9.73 -0.45  0.68875 -0.707 3.684  4.666 12.90  0.038 0.00 19.438 21.351 20.764 19.813 19.244 18.768 18.094 17.538 17.466  0.689 
 1   9.73 -0.43  0.85988 -0.187 3.757  4.534  7.30  0.024 0.00 12.539 13.371 13.313 12.656 12.267 11.919 11.473 11.112 11.073  0.860 
 1   9.73 -0.43  0.13791 -2.635 3.507  5.188 12.00  0.038 0.00 23.358 29.082 27.191 25.413 24.218 22.830 21.553 20.972 20.715  0.138 
 1   9.73 -0.43  0.83842 -0.251 3.749  4.555 12.50  0.038 0.00 17.897 18.837 18.734 18.040 17.633 17.271 16.800 16.420 16.377  0.838 
 1   9.73 -0.41  1.24751 -2.979 3.973  8.044 10.70  0.037 0.00 22.917 22.766 23.245 23.008 22.905 22.800 22.803 22.710 22.744  0.617 
 1   9.73 -0.41  0.27824 -1.876 3.582  5.032 10.80  0.038 0.00 20.261 23.912 22.759 21.373 20.440 19.591 18.616 18.029 17.842  0.278 
 1   9.73 -0.41  0.11572 -2.837 3.488  5.237 11.70  0.038 0.00 23.564 30.025 27.864 25.988 24.670 23.092 21.705 21.126 20.868  0.116 
 1   9.73 -0.39  0.30193 -1.812 3.584  5.014 10.10  0.037 0.00 19.401 22.994 21.862 20.493 19.568 18.730 17.763 17.171 16.988  0.302 
 1   9.73 -0.39  0.20177 -2.154 3.564  5.098 10.20  0.037 0.90 19.764 24.079 22.678 21.152 20.147 19.133 18.067 17.488 17.260  0.202 
 1   9.73 -0.39  0.41761 -1.503 3.602  4.916 12.10  0.038 0.00 20.629 23.855 22.840 21.554 20.691 19.955 19.044 18.415 18.264  0.418 
 1   9.73 -0.39  0.14136 -2.610 3.508  5.177 12.50  0.038 0.00 23.794 29.445 27.599 25.841 24.652 23.266 21.988 21.411 21.153  0.141 
 1   9.73 -0.37  0.30187 -1.819 3.583  5.014 10.70  0.037 0.00 20.017 23.648 22.506 21.130 20.201 19.347 18.372 17.782 17.597  0.302 
 1   9.73 -0.37  0.86600 -0.183 3.756  4.528 11.10  0.038 0.77 16.094 17.139 16.999 16.282 15.848 15.468 14.954 14.527 14.475  0.866 
 1   9.73 -0.37  0.12251 -2.781 3.492  5.221 11.20  0.038 0.00 22.924 29.170 27.113 25.275 23.987 22.443 21.072 20.497 20.237  0.123 
 1   9.73 -0.37  0.40590 -1.536 3.599  4.922 12.70  0.038 0.00 21.310 24.601 23.568 22.269 21.393 20.636 19.713 19.089 18.933  0.406 
 1   9.73 -0.35  0.78972 -0.425 3.723  4.599  8.30  0.030 0.98 13.431 14.793 14.461 13.640 13.168 12.762 12.208 11.757 11.703  0.790 
 1   9.73 -0.35  0.17309 -2.367 3.535  5.130  9.40  0.035 0.00 20.088 24.941 23.366 21.743 20.671 19.497 18.344 17.768 17.521  0.173 
 1   9.73 -0.35  0.75433 -0.537 3.706  4.623 10.50  0.037 0.00 16.612 18.203 17.759 16.881 16.373 15.940 15.339 14.849 14.789  0.754 
 1   9.73 -0.35  0.26924 -1.920 3.576  5.037 10.80  0.038 0.00 20.369 24.161 22.968 21.561 20.607 19.704 18.701 18.121 17.925  0.269 
 1   9.73 -0.35  0.16686 -2.413 3.529  5.137 11.20  0.038 0.00 22.003 26.997 25.382 23.735 22.643 21.425 20.245 19.670 19.420  0.167 
 1   9.73 -0.35  0.22516 -2.073 3.566  5.075 13.70  0.038 0.00 23.652 27.703 26.408 24.945 23.966 23.003 21.969 21.390 21.178  0.225 
 1   9.73 -0.33  0.54278 -1.180 3.626  4.803  9.30  0.035 0.00 17.019 19.963 18.986 17.783 16.999 16.362 15.505 14.831 14.714  0.543 
 1   9.73 -0.33  0.38979 -1.588 3.594  4.938 10.20  0.037 0.84 18.383 21.861 20.771 19.436 18.531 17.712 16.757 16.150 15.980  0.390 
 1   9.73 -0.33  0.11765 -2.829 3.486  5.228 10.80  0.038 0.87 22.101 28.809 26.617 24.731 23.352 21.674 20.208 19.639 19.378  0.118 
 1   9.73 -0.33  0.11433 -2.859 3.483  5.234 11.70  0.038 0.00 23.617 30.159 28.012 26.144 24.800 23.168 21.740 21.169 20.907  0.114 
 1   9.73 -0.33  0.16195 -2.452 3.524  5.141 12.30  0.038 0.00 23.200 28.318 26.676 25.012 23.900 22.634 21.427 20.854 20.602  0.162 
 1   9.73 -0.31  0.28459 -1.880 3.576  5.023 11.00  0.038 0.99 19.726 23.510 22.325 20.926 19.974 19.060 18.055 17.473 17.279  0.285 
 1   9.73 -0.31  0.12329 -2.781 3.490  5.215 11.60  0.038 0.00 23.322 29.568 27.545 25.720 24.423 22.853 21.461 20.892 20.629  0.123 
 1   9.73 -0.31  0.81955 -0.353 3.732  4.579 12.90  0.038 0.00 18.552 19.770 19.512 18.733 18.286 17.899 17.378 16.958 16.909  0.820 
 1   9.73 -0.29  2.03401 -3.699 3.811  8.164  9.30  0.035 0.00 23.318 23.386 23.707 23.236 22.909 22.601 22.302 22.068 22.013  0.688 
 1   9.73 -0.29  0.72880 -0.641 3.688  4.641 11.10  0.038 0.00 17.473 19.385 18.781 17.829 17.265 16.798 16.137 15.593 15.525  0.729 
 1   9.73 -0.29  0.59673 -1.042 3.638  4.753 11.40  0.038 0.00 18.775 21.556 20.618 19.463 18.719 18.120 17.291 16.624 16.520  0.597 
 1   9.73 -0.29  1.02102  0.230 3.794  4.337 12.40  0.038 0.00 16.594 17.150 17.191 16.669 16.345 16.054 15.699 15.418 15.391  1.021 
 1   9.73 -0.29  0.25465 -1.974 3.569  5.042 12.80  0.038 0.00 22.505 26.461 25.214 23.783 22.812 21.852 20.822 20.242 20.036  0.255 
 1   9.73 -0.27  0.59010 -1.065 3.635  4.759 10.50  0.037 0.89 17.380 20.304 19.329 18.137 17.361 16.725 15.869 15.198 15.085  0.590 
 1   9.73 -0.27  0.12151 -2.801 3.487  5.216 10.90  0.038 0.00 22.672 28.991 26.963 25.138 23.822 22.218 20.800 20.235 19.970  0.122 
 1   9.73 -0.27  0.17896 -2.336 3.537  5.119 12.80  0.038 0.00 23.409 28.195 26.668 25.073 24.005 22.819 21.662 21.090 20.844  0.179 
 1   9.73 -0.25  0.35825 -1.694 3.585  4.971 10.20  0.037 0.81 18.648 22.337 21.189 19.822 18.884 17.982 16.986 16.394 16.209  0.358 
 1   9.73 -0.25  0.33258 -1.762 3.581  4.991 13.70  0.038 0.00 22.874 26.560 25.412 24.045 23.108 22.208 21.213 20.621 20.437  0.333 
 1   9.73 -0.23  0.14627 -2.585 3.505  5.155 10.50  0.037 0.00 21.732 27.317 25.572 23.860 22.660 21.221 19.906 19.343 19.082  0.146 
 1   9.73 -0.23  0.23209 -2.067 3.561  5.060 11.70  0.038 0.72 21.242 25.617 24.250 22.747 21.726 20.627 19.515 18.940 18.710  0.232 
 1   9.73 -0.23  0.27787 -1.915 3.570  5.023 12.50  0.038 0.00 22.056 25.984 24.758 23.344 22.375 21.402 20.369 19.787 19.585  0.278 
 1   9.73 -0.23  0.47415 -1.390 3.604  4.866 13.10  0.038 0.00 21.345 24.600 23.561 22.287 21.428 20.680 19.760 19.109 18.969  0.474 
 1   9.73 -0.21  0.13596 -2.679 3.496  5.180 11.80  0.038 0.00 23.267 29.147 27.312 25.561 24.309 22.786 21.416 20.856 20.590  0.136 
 1   9.73 -0.19  0.48690 -1.365 3.605  4.855 11.70  0.038 0.00 19.883 23.145 22.100 20.829 19.971 19.220 18.297 17.641 17.504  0.487 
 1   9.73 -0.19  0.14615 -2.591 3.503  5.153 12.30  0.038 0.00 23.546 29.147 27.418 25.712 24.504 23.043 21.713 21.154 20.891  0.146 
 1   9.73 -0.19  0.63778 -0.950 3.645  4.719 12.70  0.038 0.00 19.844 22.545 21.614 20.483 19.763 19.188 18.378 17.715 17.621  0.638 
 1   9.73 -0.17  1.02422  0.141 3.780  4.375 11.80  0.038 0.00 16.218 16.908 16.883 16.298 15.948 15.638 15.253 14.947 14.916  1.024 
 1   9.73 -0.17  0.64750 -0.928 3.647  4.711 12.20  0.038 0.00 19.289 21.968 21.039 19.914 19.200 18.632 17.827 17.166 17.074  0.647 
 1   9.73 -0.17  0.14163 -2.633 3.499  5.164 12.60  0.038 0.72 23.583 29.579 27.757 26.006 24.723 23.138 21.704 21.149 20.881  0.142 
 1   9.73 -0.15  0.15244 -2.544 3.507  5.139 11.50  0.038 0.96 21.935 27.458 25.774 24.090 22.889 21.430 20.101 19.546 19.282  0.152 
 1   9.73 -0.15  0.29449 -1.878 3.569  5.006 13.00  0.038 0.00 22.466 26.427 25.203 23.795 22.823 21.816 20.769 20.186 19.982  0.294 
 1   9.73 -0.13  0.18206 -2.334 3.532  5.107 13.30  0.038 0.00 23.906 28.717 27.239 25.668 24.584 23.328 22.135 21.571 21.323  0.182 
 1   9.73 -0.11  0.41125 -1.568 3.585  4.908 12.50  0.038 0.00 21.190 24.811 23.696 22.369 21.442 20.528 19.528 18.918 18.748  0.411 
 1   9.73 -0.09  0.12442 -2.794 3.481  5.198 11.40  0.038 0.00 23.156 29.414 27.518 25.743 24.405 22.739 21.257 20.710 20.435  0.124 
 1   9.73 -0.07  0.52689 -1.286 3.607  4.820 13.50  0.038 1.00 20.733 24.009 22.944 21.682 20.830 20.077 19.150 18.478 18.349  0.527 
 1   9.73 -0.05  0.13249 -2.728 3.486  5.178 11.30  0.038 1.00 22.138 28.168 26.375 24.640 23.335 21.708 20.249 19.706 19.431  0.132 
 1   9.73 -0.05  0.27244 -1.962 3.559  5.016 12.10  0.038 0.00 21.775 25.966 24.684 23.243 22.245 21.147 20.055 19.474 19.255  0.272 
 1   9.73 -0.05  0.71170 -0.782 3.660  4.657 12.20  0.038 0.00 18.925 21.434 20.550 19.464 18.791 18.259 17.495 16.864 16.783  0.712 
 1   9.73 -0.03  0.24609 -2.048 3.552  5.033 12.40  0.038 0.00 22.290 26.626 25.301 23.831 22.816 21.674 20.559 19.982 19.750  0.246 
 1   9.73 -0.01  0.15397 -2.550 3.502  5.130 11.50  0.038 0.00 22.645 28.105 26.515 24.872 23.660 22.158 20.794 20.253 19.985  0.154 
 1   9.73  0.03  0.68072 -0.891 3.644  4.683 11.50  0.038 0.00 18.497 21.310 20.312 19.158 18.426 17.840 17.019 16.349 16.258  0.681 
 1   9.73  0.03  0.20945 -2.193 3.541  5.062 11.70  0.038 0.00 21.952 26.515 25.145 23.642 22.588 21.360 20.192 19.626 19.385  0.209 
