Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 3  10.07 -0.81  0.26709 -1.811 3.607  5.048 16.10  0.038 0.00 25.397 28.457 27.518 26.247 25.407 24.716 23.838 23.236 23.073  0.267
 3  10.07 -0.81  0.35485 -1.570 3.621  4.988 16.60  0.038 0.00 25.296 28.153 27.267 26.057 25.266 24.620 23.777 23.160 23.014  0.355
 3  10.07 -0.79  0.20353 -2.049 3.591  5.107 11.10  0.038 0.00 20.993 24.383 23.320 21.965 21.069 20.316 19.391 18.802 18.621  0.204
 3  10.07 -0.79  0.51907 -1.122 3.649  4.818 13.00  0.038 0.00 20.575 22.989 22.231 21.156 20.473 19.913 19.133 18.505 18.398  0.519
 3  10.07 -0.79  0.30944 -1.687 3.614  5.017 13.20  0.038 0.00 22.187 25.148 24.233 22.992 22.177 21.508 20.648 20.038 19.884  0.309
 3  10.07 -0.79  0.72847 -0.345 3.745  4.573 13.80  0.038 0.00 19.433 20.322 20.283 19.602 19.193 18.819 18.335 17.944 17.896  0.728
 3  10.07 -0.79  0.28244 -1.765 3.609  5.036 14.40  0.038 0.00 23.582 26.610 25.678 24.417 23.585 22.902 22.029 21.424 21.265  0.282
 3  10.07 -0.79  0.77271 -0.154 3.766  4.492 14.80  0.038 0.00 19.955 20.620 20.687 20.095 19.726 19.384 18.955 18.607 18.569  0.773
 3  10.07 -0.79  0.25536 -1.848 3.604  5.055 15.10  0.038 0.89 23.862 27.018 26.048 24.751 23.892 23.180 22.287 21.689 21.521  0.255
 3  10.07 -0.79  0.32226 -1.654 3.616  5.010 15.20  0.038 0.00 24.106 27.040 26.132 24.900 24.090 23.428 22.573 21.960 21.809  0.322
 3  10.07 -0.79  0.67640 -0.554 3.718  4.639 17.20  0.038 0.00 23.354 24.618 24.387 23.590 23.121 22.703 22.140 21.684 21.623  0.676
 3  10.07 -0.79  0.58552 -0.898 3.671  4.733 17.40  0.038 0.90 23.880 26.031 25.380 24.370 23.742 23.217 22.479 21.879 21.784  0.586
 3  10.07 -0.77  0.15283 -2.451 3.537  5.166 11.90  0.038 0.00 22.797 27.859 26.075 24.360 23.284 22.201 21.081 20.488 20.251  0.153
 3  10.07 -0.77  0.20771 -2.034 3.592  5.103 12.50  0.038 0.84 21.859 25.491 24.340 22.930 22.003 21.196 20.234 19.646 19.450  0.208
 3  10.07 -0.77  0.80929  0.016 3.780  4.396 12.60  0.038 0.83 17.082 17.755 17.813 17.230 16.860 16.518 16.079 15.721 15.680  0.809
 3  10.07 -0.77  0.91184  1.003 4.792  7.322 13.40  0.038 0.00 15.662 19.299 20.359 20.656 20.798 20.985 21.402 21.528 21.639  0.593
 3  10.07 -0.77  0.77813 -0.135 3.768  4.480 14.50  0.038 0.72 19.464 20.229 20.261 19.640 19.245 18.882 18.408 18.013 17.963  0.778
 3  10.07 -0.77  0.31177 -1.682 3.614  5.016 14.70  0.038 0.95 22.976 25.959 25.036 23.790 22.970 22.297 21.433 20.823 20.668  0.312
 3  10.07 -0.77  0.23553 -1.924 3.599  5.075 15.20  0.038 0.00 24.779 27.970 26.989 25.683 24.816 24.096 23.197 22.601 22.430  0.236
 3  10.07 -0.77  0.20788 -2.033 3.592  5.103 15.90  0.038 0.85 25.233 28.847 27.701 26.295 25.370 24.567 23.609 23.021 22.828  0.208
 3  10.07 -0.75  0.12368 -2.719 3.511  5.237 12.20  0.038 0.00 23.767 29.724 27.584 25.718 24.528 23.217 21.982 21.388 21.153  0.124
 3  10.07 -0.75  0.23719 -1.918 3.599  5.073 13.40  0.038 0.84 22.397 25.704 24.677 23.344 22.459 21.717 20.801 20.209 20.032  0.237
 3  10.07 -0.75  0.11592 -2.790 3.504  5.254 13.50  0.038 0.78 24.916 31.425 29.126 27.198 25.912 24.427 23.063 22.482 22.261  0.116
 3  10.07 -0.75  0.39946 -1.456 3.625  4.940 13.60  0.038 0.00 22.010 24.833 23.947 22.752 21.973 21.340 20.502 19.870 19.733  0.399
 3  10.07 -0.75  0.20259 -2.056 3.590  5.107 14.30  0.038 0.00 24.209 27.634 26.556 25.195 24.295 23.533 22.603 22.014 21.832  0.203
 3  10.07 -0.75  0.41771 -1.411 3.628  4.926 14.60  0.038 0.00 22.897 25.676 24.803 23.621 22.853 22.228 21.396 20.764 20.630  0.418
 3  10.07 -0.75  0.43038 -1.379 3.630  4.915 15.00  0.038 0.00 23.218 25.966 25.102 23.930 23.169 22.550 21.723 21.091 20.960  0.430
 3  10.07 -0.75  0.29978 -1.714 3.612  5.022 16.10  0.038 0.00 25.154 28.155 27.226 25.976 25.152 24.475 23.608 22.998 22.843  0.300
 3  10.07 -0.75  0.84001  0.181 3.788  4.280 16.40  0.038 0.00 20.718 21.225 21.338 20.833 20.504 20.197 19.820 19.517 19.488  0.840
 3  10.07 -0.75  0.93038 -0.006 3.778  4.408 17.60  0.038 0.87 21.979 22.799 22.980 22.471 22.136 21.821 21.429 21.107 21.075  0.807
 3  10.07 -0.71  0.10109 -2.989 3.481  5.300 12.20  0.038 0.97 23.761 31.191 28.436 26.386 24.954 23.288 21.877 21.296 21.081  0.101
 3  10.07 -0.71  0.48712 -1.229 3.639  4.856 14.80  0.038 0.78 22.184 24.878 24.027 22.874 22.126 21.517 20.697 20.063 19.938  0.487
 3  10.07 -0.71  0.50675 -1.171 3.643  4.832 15.20  0.038 0.89 22.326 24.937 24.109 22.980 22.254 21.662 20.854 20.218 20.100  0.507
 3  10.07 -0.71  0.35351 -1.580 3.619  4.988 15.30  0.038 1.00 23.272 26.188 25.275 24.053 23.251 22.597 21.746 21.124 20.979  0.354
 3  10.07 -0.69  0.28664 -1.758 3.608  5.032 13.30  0.038 0.00 22.465 25.531 24.580 23.314 22.475 21.784 20.907 20.298 20.141  0.287
 3  10.07 -0.69  0.26237 -1.833 3.603  5.049 14.90  0.038 0.00 24.253 27.384 26.417 25.132 24.278 23.570 22.681 22.078 21.915  0.262
 3  10.07 -0.69  0.68637 -0.536 3.717  4.626 16.70  0.038 0.00 22.811 24.113 23.852 23.046 22.574 22.157 21.592 21.133 21.073  0.686
 3  10.07 -0.67  0.10875 -2.874 3.493  5.267 10.40  0.038 0.00 22.356 28.949 26.580 24.637 23.341 21.846 20.520 19.930 19.696  0.109
 3  10.07 -0.67  0.21123 -2.026 3.590  5.096 11.50  0.038 0.80 20.891 24.588 23.418 22.000 21.066 20.232 19.256 18.667 18.468  0.211
 3  10.07 -0.67  0.68597 -0.544 3.715  4.626 13.80  0.038 0.00 19.931 21.266 20.986 20.172 19.695 19.275 18.704 18.240 18.180  0.686
 3  10.07 -0.67  0.17676 -2.257 3.561  5.134 14.30  0.038 0.00 24.712 28.981 27.543 25.996 25.000 24.072 23.040 22.458 22.237  0.177
 3  10.07 -0.67  0.40550 -1.448 3.623  4.934 14.60  0.038 0.00 22.990 25.856 24.950 23.746 22.960 22.321 21.477 20.841 20.705  0.405
 3  10.07 -0.67  0.50631 -1.178 3.641  4.832 15.60  0.038 0.72 22.923 25.596 24.748 23.602 22.862 22.257 21.439 20.804 20.682  0.506
 3  10.07 -0.67  0.29292 -1.727 3.609  5.013 15.90  0.038 0.00 24.988 28.050 27.098 25.835 24.998 24.308 23.431 22.821 22.665  0.293
 3  10.07 -0.67  0.31820 -1.657 3.613  4.995 16.00  0.038 0.00 24.913 27.921 26.982 25.734 24.911 24.235 23.368 22.752 22.601  0.318
 3  10.07 -0.67  0.23825 -1.915 3.597  5.064 16.70  0.038 0.97 25.544 28.822 27.803 26.481 25.602 24.863 23.952 23.356 23.184  0.238
 3  10.07 -0.63  0.53227 -1.106 3.645  4.798 12.20  0.038 0.00 19.735 22.264 21.450 20.349 19.646 19.076 18.281 17.639 17.534  0.532
 3  10.07 -0.63  0.40505 -1.460 3.620  4.931 15.00  0.038 0.00 23.419 26.342 25.417 24.199 23.400 22.749 21.895 21.260 21.122  0.405
 3  10.07 -0.63  0.71628 -0.447 3.727  4.594 15.80  0.038 0.95 21.089 22.372 22.118 21.317 20.849 20.436 19.876 19.421 19.362  0.716
 3  10.07 -0.63  0.69804 -0.518 3.718  4.616 16.30  0.038 0.00 22.365 23.677 23.405 22.597 22.125 21.709 21.145 20.687 20.628  0.698
 3  10.07 -0.63  0.69896 -0.514 3.718  4.616 18.90  0.038 0.00 24.956 26.261 25.993 25.186 24.716 24.301 23.739 23.281 23.223  0.699
 3  10.07 -0.61  0.17745 -2.264 3.558  5.129  8.30  0.037 0.00 18.729 23.085 21.616 20.055 19.051 18.094 17.050 16.468 16.242  0.177
 3  10.07 -0.61  0.73140 -0.398 3.732  4.576 14.20  0.038 0.89 19.538 20.823 20.575 19.778 19.305 18.889 18.322 17.857 17.797  0.731
 3  10.07 -0.61  0.45303 -1.345 3.626  4.890 14.50  0.038 0.00 22.633 25.478 24.569 23.376 22.598 21.968 21.127 20.480 20.351  0.453
 3  10.07 -0.61  0.48576 -1.253 3.633  4.855 15.50  0.038 0.73 22.985 25.808 24.909 23.723 22.949 22.318 21.478 20.839 20.709  0.486
 3  10.07 -0.61  0.36992 -1.549 3.614  4.958 17.30  0.038 0.00 25.942 28.947 28.002 26.759 25.940 25.268 24.401 23.775 23.629  0.370
 3  10.07 -0.59  0.52215 -1.148 3.640  4.811 12.50  0.038 0.00 20.141 22.770 21.920 20.793 20.068 19.482 18.672 18.025 17.914  0.522
 3  10.07 -0.59  0.47909 -1.277 3.630  4.861 15.20  0.038 0.00 23.162 25.953 25.056 23.880 23.117 22.499 21.665 21.016 20.893  0.479
 3  10.07 -0.59  0.84613  0.077 3.779  4.349 15.50  0.038 0.88 19.726 20.426 20.451 19.854 19.486 19.149 18.720 18.373 18.336  0.846
 3  10.07 -0.59  0.56580 -1.010 3.652  4.756 15.80  0.038 0.00 23.095 25.517 24.734 23.663 22.986 22.437 21.659 21.022 20.925  0.566
 3  10.07 -0.59  0.83173  0.009 3.774  4.391 16.30  0.038 0.00 21.047 21.679 21.736 21.164 20.808 20.481 20.073 19.744 19.710  0.832
 3  10.07 -0.59  0.81402 -0.072 3.767  4.436 16.50  0.038 0.83 21.181 22.020 21.990 21.340 20.942 20.581 20.108 19.720 19.675  0.814
 3  10.07 -0.57  0.22008 -2.018 3.584  5.080 12.80  0.038 0.00 22.615 26.212 25.069 23.677 22.752 21.943 20.986 20.400 20.212  0.220
 3  10.07 -0.57  0.48183 -1.274 3.629  4.857 13.40  0.038 0.00 21.355 24.167 23.261 22.081 21.313 20.693 19.856 19.204 19.081  0.482
 3  10.07 -0.57  0.79698 -0.159 3.759  4.479 15.50  0.038 0.94 20.132 21.025 20.961 20.285 19.881 19.518 19.045 18.662 18.619  0.797
 3  10.07 -0.55  0.20058 -2.102 3.577  5.098 14.30  0.038 0.00 24.326 28.083 26.880 25.451 24.502 23.657 22.677 22.099 21.902  0.201
 3  10.07 -0.55  0.17031 -2.337 3.546  5.136 14.60  0.038 0.95 24.550 29.355 27.727 26.081 25.028 23.947 22.836 22.252 22.008  0.170
 3  10.07 -0.55  0.37256 -1.561 3.609  4.954 15.10  0.038 0.00 23.773 26.858 25.888 24.626 23.789 23.097 22.216 21.594 21.444  0.373
 3  10.07 -0.55  0.22844 -1.990 3.584  5.070 15.40  0.038 0.00 25.145 28.734 27.595 26.206 25.282 24.473 23.516 22.930 22.743  0.228
 3  10.07 -0.53  0.23399 -1.974 3.584  5.062 13.00  0.038 0.86 22.108 25.787 24.615 23.206 22.269 21.437 20.467 19.886 19.692  0.234
 3  10.07 -0.51  0.32738 -1.690 3.600  4.987 14.10  0.038 0.00 23.094 26.313 25.310 24.011 23.141 22.412 21.507 20.900 20.739  0.327
 3  10.07 -0.51  0.23374 -1.981 3.582  5.062 14.20  0.038 0.00 23.922 27.564 26.406 25.007 24.075 23.250 22.285 21.702 21.511  0.234
 3  10.07 -0.51  0.27495 -1.838 3.591  5.024 14.90  0.038 0.00 24.264 27.696 26.615 25.266 24.365 23.587 22.652 22.058 21.881  0.275
 3  10.07 -0.51  0.74159 -0.410 3.727  4.573 15.00  0.038 0.98 20.096 21.344 21.094 20.304 19.846 19.443 18.899 18.457 18.403  0.742
 3  10.07 -0.51  0.34456 -1.646 3.602  4.976 15.10  0.038 0.00 23.985 27.168 26.174 24.884 24.023 23.304 22.406 21.794 21.636  0.345
 3  10.07 -0.47  0.43728 -1.420 3.613  4.896 12.30  0.038 0.00 20.620 23.689 22.711 21.462 20.635 19.951 19.071 18.432 18.291  0.437
 3  10.07 -0.47  0.24619 -1.943 3.582  5.045 12.60  0.038 0.79 21.724 25.529 24.315 22.885 21.934 21.061 20.069 19.488 19.287  0.246
 3  10.07 -0.47  0.54932 -1.097 3.639  4.777 14.90  0.038 0.00 22.411 25.096 24.213 23.076 22.344 21.755 20.937 20.280 20.173  0.549
 3  10.07 -0.43  0.75903 -0.378 3.729  4.558 10.60  0.038 0.00 16.316 17.530 17.288 16.508 16.058 15.664 15.134 14.704 14.653  0.759
 3  10.07 -0.43  0.35570 -1.645 3.597  4.967 13.00  0.038 0.00 21.882 25.193 24.156 22.845 21.963 21.205 20.283 19.672 19.510  0.356
 3  10.07 -0.43  0.44362 -1.414 3.611  4.888 13.30  0.038 0.00 21.606 24.713 23.722 22.466 21.632 20.937 20.049 19.408 19.267  0.444
 3  10.07 -0.43  0.68176 -0.667 3.689  4.640 13.60  0.038 0.00 20.038 21.880 21.325 20.389 19.834 19.367 18.708 18.166 18.097  0.682
 3  10.07 -0.43  0.19117 -2.198 3.559  5.101 14.00  0.038 0.87 23.726 28.205 26.742 25.178 24.155 23.107 22.018 21.439 21.204  0.191
 3  10.07 -0.43  0.35413 -1.649 3.597  4.969 14.40  0.038 0.00 23.293 26.608 25.570 24.257 23.375 22.616 21.693 21.083 20.920  0.354
 3  10.07 -0.43  0.23109 -2.015 3.574  5.061 14.50  0.038 0.83 23.750 27.720 26.448 24.988 24.017 23.095 22.077 21.499 21.290  0.231
 3  10.07 -0.43  0.31622 -1.746 3.591  4.993 14.90  0.038 0.79 23.496 27.038 25.923 24.559 23.642 22.824 21.866 21.273 21.092  0.316
 3  10.07 -0.41  0.77978 -0.304 3.738  4.532 10.90  0.038 0.00 16.430 17.527 17.342 16.599 16.168 15.789 15.285 14.878 14.831  0.780
 3  10.07 -0.41  0.10408 -2.977 3.473  5.269 11.20  0.038 0.00 23.412 30.544 28.121 26.159 24.724 22.990 21.510 20.933 20.678  0.104
 3  10.07 -0.41  0.11871 -2.809 3.491  5.230 12.90  0.038 0.71 24.519 31.034 28.911 27.045 25.727 24.133 22.628 22.046 21.780  0.119
 3  10.07 -0.41  0.25564 -1.930 3.578  5.034 13.40  0.038 0.84 22.422 26.255 25.037 23.611 22.655 21.760 20.759 20.179 19.978  0.256
 3  10.07 -0.41  0.11533 -2.839 3.488  5.237 13.60  0.038 0.96 24.770 31.313 29.121 27.234 25.903 24.304 22.905 22.327 22.069  0.115
 3  10.07 -0.41  0.43162 -1.450 3.607  4.897 14.50  0.038 0.80 22.389 25.628 24.606 23.317 22.454 21.716 20.805 20.180 20.026  0.432
 3  10.07 -0.41  0.60114 -0.958 3.650  4.722 14.90  0.038 0.00 22.064 24.589 23.745 22.654 21.962 21.408 20.618 19.967 19.874  0.601
 3  10.07 -0.41  0.69664 -0.624 3.694  4.626 15.20  0.038 0.00 21.529 23.294 22.773 21.854 21.314 20.858 20.216 19.689 19.622  0.697
 3  10.07 -0.41  0.26238 -1.909 3.579  5.030 15.80  0.038 0.88 24.718 28.492 27.296 25.883 24.933 24.052 23.059 22.478 22.282  0.262
 3  10.07 -0.39  0.13513 -2.664 3.503  5.192 11.80  0.038 0.74 22.850 28.954 26.979 25.163 23.894 22.371 20.998 20.422 20.165  0.135
 3  10.07 -0.39  0.16050 -2.446 3.526  5.140 12.80  0.038 0.00 23.686 28.779 27.121 25.449 24.346 23.113 21.924 21.347 21.095  0.160
 3  10.07 -0.39  0.25111 -1.950 3.576  5.036 13.30  0.038 0.00 22.944 26.738 25.539 24.125 23.171 22.278 21.279 20.701 20.504  0.251
 3  10.07 -0.39  0.16115 -2.441 3.527  5.139 13.50  0.038 0.00 24.373 29.450 27.797 26.128 25.027 23.799 22.612 22.036 21.784  0.161
 3  10.07 -0.39  0.23143 -2.026 3.571  5.058 14.20  0.038 0.00 24.034 27.954 26.705 25.263 24.297 23.376 22.361 21.783 21.578  0.231
 3  10.07 -0.39  0.24031 -1.991 3.573  5.048 14.90  0.038 0.00 24.647 28.508 27.283 25.854 24.893 23.985 22.978 22.400 22.198  0.240
 3  10.07 -0.39  0.60365 -0.956 3.650  4.720 15.30  0.038 0.00 22.459 24.999 24.147 23.053 22.359 21.803 21.011 20.359 20.266  0.604
 3  10.07 -0.39  0.54545 -1.130 3.633  4.782 15.80  0.038 0.96 22.716 25.574 24.630 23.448 22.681 22.060 21.215 20.548 20.433  0.545
 3  10.07 -0.35  0.24747 -1.972 3.572  5.038 13.10  0.038 0.00 22.799 26.687 25.457 24.030 23.066 22.140 21.125 20.546 20.344  0.247
 3  10.07 -0.35  0.34773 -1.690 3.589  4.973 15.30  0.038 0.00 24.294 27.787 26.692 25.351 24.442 23.622 22.667 22.064 21.891  0.348
 3  10.07 -0.35  0.32438 -1.748 3.586  4.986 15.40  0.038 0.87 23.921 27.556 26.415 25.043 24.113 23.252 22.274 21.683 21.499  0.324
 3  10.07 -0.35  0.33628 -1.718 3.588  4.980 15.50  0.038 0.88 23.941 27.533 26.406 25.043 24.119 23.271 22.300 21.705 21.524  0.336
 3  10.07 -0.33  0.31784 -1.768 3.584  4.989 16.70  0.038 0.71 25.447 29.198 28.020 26.626 25.682 24.785 23.787 23.199 23.006  0.318
 3  10.07 -0.31  0.45685 -1.405 3.606  4.872 12.30  0.038 0.84 20.047 23.342 22.299 21.010 20.140 19.379 18.453 17.820 17.669  0.457
 3  10.07 -0.31  0.29357 -1.836 3.578  5.002 13.00  0.038 0.00 22.361 26.092 24.924 23.537 22.592 21.695 20.698 20.112 19.922  0.294
 3  10.07 -0.31  0.31791 -1.772 3.582  4.988 14.50  0.038 0.00 23.699 27.346 26.205 24.836 23.904 23.031 22.048 21.455 21.272  0.318
 3  10.07 -0.31  0.52825 -1.202 3.623  4.803 15.70  0.038 0.93 22.852 25.898 24.899 23.672 22.863 22.194 21.316 20.648 20.524  0.528
 3  10.07 -0.29  0.16256 -2.443 3.523  5.132 13.70  0.038 0.00 24.579 29.683 28.062 26.410 25.295 24.015 22.801 22.231 21.978  0.163
 3  10.07 -0.29  0.23859 -2.017 3.566  5.044 14.10  0.038 0.00 23.912 27.948 26.670 25.222 24.243 23.264 22.224 21.644 21.433  0.239
 3  10.07 -0.29  0.18582 -2.262 3.546  5.098 14.80  0.038 0.83 24.741 29.547 28.015 26.417 25.346 24.157 22.990 22.417 22.169  0.186
 3  10.07 -0.29  0.45216 -1.422 3.604  4.876 14.90  0.038 0.00 23.224 26.464 25.435 24.158 23.299 22.557 21.640 20.996 20.853  0.452
 3  10.07 -0.29  0.24205 -2.003 3.567  5.040 15.90  0.038 0.75 25.237 29.435 28.111 26.630 25.632 24.604 23.533 22.955 22.733  0.242
 3  10.07 -0.29  0.38633 -1.592 3.592  4.930 17.40  0.038 0.81 25.613 29.157 28.050 26.708 25.792 24.945 23.975 23.370 23.197  0.386
 3  10.07 -0.27  0.83471 -0.162 3.749  4.463 12.30  0.038 0.00 17.475 18.472 18.321 17.612 17.201 16.841 16.370 15.992 15.950  0.835
 3  10.07 -0.27  0.13904 -2.643 3.501  5.175 13.00  0.038 0.00 24.377 30.127 28.307 26.559 25.339 23.874 22.544 21.978 21.715  0.139
 3  10.07 -0.27  0.20541 -2.149 3.558  5.076 13.80  0.038 0.72 23.593 28.097 26.682 25.150 24.114 22.992 21.858 21.283 21.047  0.205
 3  10.07 -0.27  1.13431 -0.000 3.762  4.374 14.00  0.038 0.77 18.771 19.620 19.538 18.885 18.501 18.161 17.725 17.377 17.340  0.875
 3  10.07 -0.27  0.77472 -0.396 3.721  4.552 15.50  0.038 0.00 21.261 22.655 22.303 21.474 21.000 20.595 20.040 19.591 19.538  0.775
 3  10.07 -0.27  0.31955 -1.774 3.580  4.984 15.90  0.038 0.92 24.436 28.170 27.006 25.626 24.681 23.770 22.769 22.181 21.992  0.320
 3  10.07 -0.27  0.89882  0.103 3.767  4.302 17.00  0.038 0.00 21.511 22.306 22.247 21.616 21.243 20.911 20.488 20.151 20.116  0.899
 3  10.07 -0.27  0.58332 -1.053 3.636  4.747 17.20  0.038 0.00 24.602 27.418 26.468 25.304 24.554 23.948 23.113 22.442 22.338  0.583
 3  10.07 -0.25  0.28341 -1.878 3.573  5.006 12.60  0.038 1.00 21.316 25.175 23.971 22.568 21.607 20.656 19.634 19.052 18.854  0.283
 3  10.07 -0.25  0.54654 -1.164 3.625  4.784 12.90  0.038 0.00 20.580 23.583 22.579 21.366 20.574 19.927 19.059 18.378 18.262  0.547
 3  10.07 -0.25  0.37515 -1.630 3.588  4.940 14.00  0.038 0.00 22.845 26.393 25.287 23.950 23.034 22.178 21.204 20.597 20.426  0.375
 3  10.07 -0.25  0.54806 -1.159 3.625  4.782 14.60  0.038 0.00 22.268 25.267 24.263 23.052 22.261 21.616 20.750 20.067 19.952  0.548
 3  10.07 -0.21  0.14155 -2.627 3.501  5.165 12.30  0.038 0.00 23.638 29.340 27.568 25.842 24.620 23.141 21.799 21.239 20.975  0.142
 3  10.07 -0.21  0.44405 -1.457 3.598  4.880 13.90  0.038 0.72 21.895 25.367 24.281 22.966 22.065 21.230 20.264 19.642 19.480  0.444
 3  10.07 -0.21  0.20638 -2.155 3.554  5.071 14.50  0.038 0.00 24.659 29.006 27.627 26.123 25.113 24.035 22.946 22.368 22.137  0.206
 3  10.07 -0.21  0.33689 -1.741 3.580  4.971 15.40  0.038 0.00 24.522 28.236 27.086 25.722 24.779 23.857 22.852 22.260 22.076  0.337
 3  10.07 -0.19  0.20382 -2.169 3.553  5.072 13.60  0.038 0.00 23.792 28.180 26.790 25.281 24.266 23.172 22.075 21.497 21.264  0.204
 3  10.07 -0.19  0.17768 -2.338 3.533  5.104 14.40  0.038 0.00 25.016 29.837 28.334 26.750 25.669 24.435 23.253 22.685 22.438  0.178
 3  10.07 -0.19  0.25333 -1.980 3.564  5.023 14.50  0.038 0.77 23.721 27.944 26.622 25.151 24.151 23.091 22.011 21.432 21.209  0.253
 3  10.07 -0.19  0.41534 -1.532 3.591  4.899 15.50  0.038 0.00 24.099 27.592 26.502 25.186 24.281 23.434 22.465 21.843 21.682  0.415
 3  10.07 -0.17  0.15588 -2.511 3.512  5.134 13.00  0.038 0.00 24.047 29.399 27.756 26.094 24.924 23.522 22.231 21.672 21.413  0.156
 3  10.07 -0.17  1.03526 -3.064 3.941  7.970 13.20  0.038 0.00 25.630 25.458 25.934 25.677 25.533 25.392 25.334 25.213 25.236  0.571
 3  10.07 -0.13  0.20178 -2.187 3.549  5.070 15.00  0.038 0.98 24.505 28.983 27.584 26.067 25.038 23.896 22.774 22.199 21.960  0.202
 3  10.07 -0.11  0.31006 -1.826 3.569  4.980 14.20  0.038 0.00 23.536 27.476 26.269 24.875 23.903 22.886 21.835 21.251 21.050  0.310
 3  10.07 -0.09  0.22995 -2.085 3.553  5.041 12.90  0.038 0.00 22.883 27.233 25.886 24.403 23.388 22.265 21.157 20.580 20.348  0.230
 3  10.07 -0.09  0.18317 -2.312 3.533  5.089 14.50  0.038 0.00 25.049 29.822 28.371 26.817 25.735 24.472 23.276 22.714 22.467  0.183
 3  10.07 -0.07  0.20936 -2.168 3.547  5.060 13.70  0.038 0.79 23.429 28.093 26.678 25.147 24.083 22.848 21.664 21.098 20.853  0.209
 3  10.07  0.03  0.39486 -1.618 3.576  4.902 15.60  0.038 0.72 23.965 27.896 26.726 25.366 24.391 23.322 22.248 21.660 21.463  0.395
 3  10.07  0.07  0.34657 -1.740 3.567  4.930 14.20  0.038 0.98 22.594 26.616 25.415 24.036 23.050 21.957 20.871 20.285 20.081  0.347
 3  10.07  0.09  0.97921  0.246 3.743  4.100 15.90  0.038 0.00 20.055 21.273 20.964 20.190 19.757 19.393 18.908 18.527 18.483  0.979
 3  10.07  0.15  0.98383  0.237 3.738  4.092 14.00  0.038 0.00 18.177 19.493 19.128 18.323 17.877 17.506 17.006 16.617 16.571  0.984
 3  10.07  0.19  0.11334 -2.919 3.460  5.198 11.60  0.038 0.00 23.668 30.557 28.518 26.684 25.213 23.365 21.706 21.171 20.881  0.113
 3  10.11 -3.29  0.99230  0.218 3.820  4.333 13.30  0.038 0.77 17.525 17.813 18.064 17.698 17.428 17.156 16.835 16.575 16.557  0.767
 3  10.11 -3.29  0.16396 -2.187 3.602  5.194 14.60  0.038 0.00 24.838 27.787 26.929 25.647 24.833 24.149 23.276 22.746 22.603  0.164
 3  10.11 -3.25  0.26299 -1.722 3.633  5.056 13.20  0.038 0.00 22.275 24.602 24.014 22.892 22.197 21.580 20.803 20.287 20.124  0.263
 3  10.11 -3.25  0.13065 -2.457 3.580  5.277 13.50  0.038 0.00 24.412 28.148 26.899 25.428 24.500 23.741 22.789 22.266 22.121  0.131
 3  10.11 -3.25  0.48735 -1.124 3.672  4.882 16.90  0.038 0.00 24.480 26.078 25.829 24.895 24.320 23.787 23.127 22.662 22.524  0.487
 3  10.11 -3.21  0.47895 -1.149 3.670  4.892 15.40  0.038 0.00 23.043 24.679 24.412 23.468 22.887 22.349 21.684 21.216 21.077  0.479
 3  10.11 -3.19  0.31198 -1.585 3.641  5.027 16.40  0.038 0.00 25.133 27.302 26.785 25.701 25.034 24.435 23.684 23.180 23.020  0.312
 3  10.11 -3.17  0.11511 -2.605 3.567  5.319 13.60  0.038 0.00 24.881 29.152 27.623 26.036 25.051 24.230 23.234 22.695 22.536  0.115
 3  10.11 -3.13  0.16511 -2.180 3.603  5.192 13.30  0.038 0.94 22.845 25.840 24.960 23.667 22.846 22.157 21.279 20.748 20.606  0.165
 3  10.11 -3.13  0.13068 -2.456 3.580  5.277 13.70  0.038 0.00 24.611 28.346 27.098 25.627 24.699 23.940 22.988 22.465 22.320  0.131
 3  10.11 -3.13  0.24259 -1.790 3.629  5.073 14.40  0.038 0.00 23.645 26.052 25.428 24.288 23.578 22.952 22.161 21.639 21.476  0.243
 3  10.11 -3.11  0.27746 -1.680 3.635  5.048 13.20  0.038 0.00 22.170 24.449 23.883 22.773 22.086 21.474 20.705 20.193 20.031  0.277
 3  10.11 -3.11  0.20844 -1.932 3.620  5.114 14.70  0.038 0.00 24.300 26.881 26.181 24.996 24.254 23.608 22.791 22.263 22.103  0.208
 3  10.11 -3.09  0.44075 -1.263 3.661  4.934 14.00  0.038 0.00 21.927 23.724 23.380 22.393 21.787 21.230 20.540 20.061 19.913  0.441
 3  10.11 -3.09  0.14539 -2.316 3.592  5.232 14.70  0.038 0.76 24.847 28.383 27.256 25.832 24.931 24.177 23.238 22.703 22.553  0.145
 3  10.11 -3.07  0.60155 -0.670 3.732  4.763 14.40  0.038 0.93 20.314 21.200 21.290 20.591 20.133 19.693 19.149 18.736 18.646  0.602
 3  10.11 -3.07  0.35091 -1.488 3.647  5.005 16.80  0.038 0.00 25.291 27.347 26.880 25.824 25.176 24.590 23.859 23.364 23.204  0.351
 3  10.11 -3.05  0.77769  0.310 3.826  4.269 14.20  0.038 0.00 18.194 18.475 18.710 18.359 18.100 17.838 17.531 17.284 17.267  0.778
 3  10.11 -3.03  0.26655 -1.712 3.633  5.054 15.20  0.038 0.70 23.837 26.271 25.641 24.491 23.774 23.144 22.347 21.827 21.668  0.267
